match_id,match_name,home_team,away_team,bowling_team,venue,city,innings_id,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain
1298139,NAM v NED,NAM,NED,NED,Simonds Stadium,Geelong,1,Roelof van der Merwe,1,0,6,1,6,1,0,0,1,0,FALSE
1298139,NAM v NED,NAM,NED,NAM,Simonds Stadium,Geelong,2,Gerhard Erasmus,3,0,13,0,4.33,8,0,0,1,0,TRUE
1298139,NAM v NED,NAM,NED,NAM,Simonds Stadium,Geelong,2,Ben Shikongo,1,0,18,0,18,1,0,2,1,0,FALSE
1298138,IRE v ZIM,ZIM,IRE,IRE,"Bellerive Oval, Hobart",Hobart,1,Simi Singh,3,0,31,2,10.33,5,2,2,1,0,FALSE
1298138,IRE v ZIM,ZIM,IRE,IRE,"Bellerive Oval, Hobart",Hobart,1,Gareth Delany,2,0,21,0,10.5,4,2,1,1,0,FALSE
1298138,IRE v ZIM,ZIM,IRE,ZIM,"Bellerive Oval, Hobart",Hobart,2,Sikandar Raza,3,0,22,1,7.33,8,1,1,1,0,FALSE
1298137,SCOT v WI,SCOT,WI,WI,"Bellerive Oval, Hobart",Hobart,1,Kyle Mayers,2,0,24,0,12,5,5,0,2,0,FALSE
1298137,SCOT v WI,SCOT,WI,SCOT,"Bellerive Oval, Hobart",Hobart,2,Josh Davey,3,0,34,1,11.33,8,4,2,1,0,FALSE
1298137,SCOT v WI,SCOT,WI,SCOT,"Bellerive Oval, Hobart",Hobart,2,Safyaan Sharif,3.3,0,23,1,6.57,7,2,0,2,0,FALSE
1298136,NED v UAE,UAE,NED,NED,Simonds Stadium,Geelong,1,Logan van Beek,2,0,19,0,9.5,5,0,2,1,0,FALSE
1298136,NED v UAE,UAE,NED,NED,Simonds Stadium,Geelong,1,Bas de Leede,3,0,19,3,6.33,9,2,0,2,0,FALSE
1298135,NAM v SL,NAM,SL,NAM,Simonds Stadium,Geelong,2,JJ Smit,3,0,16,1,5.33,7,0,0,1,0,FALSE
1298179,ENG v PAK,PAK,ENG,PAK,Melbourne Cricket Ground,Melbourne,2,Iftikhar Ahmed,0.5,0,13,0,15.6,0,1,1,0,0,FALSE
1298178,ENG v INDIA,INDIA,ENG,ENG,Adelaide Oval,Adelaide,1,Ben Stokes,2,0,18,0,9,5,2,1,0,0,FALSE
1298178,ENG v INDIA,INDIA,ENG,INDIA,Adelaide Oval,Adelaide,2,Mohammed Shami,3,0,39,0,13,7,4,3,0,0,FALSE
1298178,ENG v INDIA,INDIA,ENG,INDIA,Adelaide Oval,Adelaide,2,Hardik Pandya,3,0,34,0,11.33,5,1,2,0,0,FALSE
1298177,NZ v PAK,NZ,PAK,PAK,Sydney Cricket Ground,Sydney,1,Mohammad Wasim,2,0,15,0,7.5,3,0,1,0,0,FALSE
1298176,INDIA v ZIM,INDIA,ZIM,ZIM,Melbourne Cricket Ground,Melbourne,1,Ryan Burl,1,0,14,0,14,1,1,1,0,0,FALSE
1298176,INDIA v ZIM,INDIA,ZIM,ZIM,Melbourne Cricket Ground,Melbourne,1,Sikandar Raza,3,0,18,1,6,5,0,1,0,0,FALSE
1298176,INDIA v ZIM,INDIA,ZIM,INDIA,Melbourne Cricket Ground,Melbourne,2,Mohammed Shami,2,0,14,2,7,7,1,1,0,0,FALSE
1298176,INDIA v ZIM,INDIA,ZIM,INDIA,Melbourne Cricket Ground,Melbourne,2,Axar Patel,3.2,0,40,1,12,4,5,1,0,0,FALSE
1298175,BAN v PAK,BAN,PAK,BAN,Adelaide Oval,Adelaide,2,Taskin Ahmed,3,0,26,0,8.66,10,1,2,0,1,FALSE
1298175,BAN v PAK,BAN,PAK,BAN,Adelaide Oval,Adelaide,2,Ebadot Hossain,3.1,0,25,1,7.89,7,1,1,0,1,FALSE
1298174,NED v SA,NED,SA,NED,Adelaide Oval,Adelaide,2,Logan van Beek,3,0,23,0,7.66,4,1,1,0,0,FALSE
1298173,ENG v SL,SL,ENG,ENG,Sydney Cricket Ground,Sydney,1,Ben Stokes,3,0,24,1,8,8,1,2,0,0,FALSE
1298173,ENG v SL,SL,ENG,ENG,Sydney Cricket Ground,Sydney,1,Liam Livingstone,2,0,16,0,8,2,0,1,0,0,FALSE
1298172,AUS v AFG,AUS,AFG,AFG,Adelaide Oval,Adelaide,1,Gulbadin Naib,3,0,31,0,10.33,6,3,2,0,0,FALSE
1298172,AUS v AFG,AUS,AFG,AFG,Adelaide Oval,Adelaide,1,Mohammad Nabi,1,0,14,0,14,1,1,1,0,0,TRUE
1298172,AUS v AFG,AUS,AFG,AUS,Adelaide Oval,Adelaide,2,Cameron Green,2,0,13,0,6.5,7,1,1,0,0,FALSE
1298171,IRE v NZ,NZ,IRE,IRE,Adelaide Oval,Adelaide,1,Fionn Hand,2,0,22,0,11,2,2,1,0,0,FALSE
1298170,PAK v SA,PAK,SA,PAK,Sydney Cricket Ground,Sydney,2,Shadab Khan,2,0,16,2,8,5,1,1,0,0,FALSE
1298169,BAN v INDIA,INDIA,BAN,INDIA,Adelaide Oval,Adelaide,2,Bhuvneshwar Kumar,3,0,27,0,9,7,2,2,0,0,FALSE
1298169,BAN v INDIA,INDIA,BAN,INDIA,Adelaide Oval,Adelaide,2,Mohammed Shami,3,0,25,1,8.33,7,2,1,0,0,FALSE
1298169,BAN v INDIA,INDIA,BAN,INDIA,Adelaide Oval,Adelaide,2,Hardik Pandya,3,0,28,2,9.33,8,1,3,0,0,FALSE
1298168,NED v ZIM,ZIM,NED,ZIM,Adelaide Oval,Adelaide,2,Sean Williams,3,0,21,0,7,8,2,1,0,0,FALSE
1298166,AFG v SL,AFG,SL,SL,Brisbane Cricket Ground,Brisbane,1,Pramod Madushan,3,0,24,0,8,7,2,1,0,0,FALSE
1298166,AFG v SL,AFG,SL,AFG,Brisbane Cricket Ground,Brisbane,2,Mohammad Nabi,2,0,16,0,8,2,0,1,0,0,TRUE
1298164,INDIA v SA,INDIA,SA,SA,Perth Stadium,Perth,1,Keshav Maharaj,3,0,28,0,9.33,5,3,1,0,0,FALSE
1298164,INDIA v SA,INDIA,SA,INDIA,Perth Stadium,Perth,2,Bhuvneshwar Kumar,3.4,0,21,0,5.72,13,2,1,0,0,FALSE
1298156,BAN v SA,SA,BAN,BAN,Sydney Cricket Ground,Sydney,1,Taskin Ahmed,3,0,46,1,15.33,7,6,2,0,3,FALSE
1298156,BAN v SA,SA,BAN,BAN,Sydney Cricket Ground,Sydney,1,Mehidy Hasan Miraz,3,0,32,0,10.66,4,2,2,0,0,FALSE
1298156,BAN v SA,SA,BAN,BAN,Sydney Cricket Ground,Sydney,1,Mosaddek Hossain,2,0,16,0,8,5,1,1,0,0,FALSE
1298156,BAN v SA,SA,BAN,BAN,Sydney Cricket Ground,Sydney,1,Shakib Al Hasan,3,0,33,2,11,7,1,3,0,1,TRUE
1298154,ENG v IRE,IRE,ENG,ENG,Melbourne Cricket Ground,Melbourne,1,Sam Curran,3,0,31,2,10.33,7,1,2,0,0,FALSE
1298153,AUS v SL,SL,AUS,AUS,Perth Stadium,Perth,1,Mitchell Marsh,1,0,14,0,14,1,1,1,0,0,FALSE
1298153,AUS v SL,SL,AUS,SL,Perth Stadium,Perth,2,Dhananjaya de Silva,2.1,0,18,1,8.3,4,1,1,0,0,FALSE
1298153,AUS v SL,SL,AUS,SL,Perth Stadium,Perth,2,Wanindu Hasaranga de Silva,3,0,53,0,17.66,0,3,5,0,0,FALSE
1298152,SA v ZIM,ZIM,SA,SA,"Bellerive Oval, Hobart",Hobart,1,Kagiso Rabada,2,0,20,0,10,4,2,1,0,0,FALSE
1298152,SA v ZIM,ZIM,SA,ZIM,"Bellerive Oval, Hobart",Hobart,2,Tendai Chatara,1,0,23,0,23,0,4,1,0,0,FALSE
1298151,BAN v NED,BAN,NED,NED,"Bellerive Oval, Hobart",Hobart,1,Shariz Ahmad,3,0,27,1,9,5,1,2,0,0,FALSE
1298151,BAN v NED,BAN,NED,BAN,"Bellerive Oval, Hobart",Hobart,2,Mosaddek Hossain,1,0,14,0,14,0,0,1,0,1,FALSE
1298150,INDIA v PAK,PAK,INDIA,INDIA,Melbourne Cricket Ground,Melbourne,1,Axar Patel,1,0,21,0,21,2,0,3,0,0,FALSE
1298149,IRE v SL,IRE,SL,IRE,"Bellerive Oval, Hobart",Hobart,2,Barry McCarthy,2,0,16,0,8,4,0,1,0,0,FALSE
1298149,IRE v SL,IRE,SL,IRE,"Bellerive Oval, Hobart",Hobart,2,Simi Singh,2,0,20,0,10,3,0,2,0,0,FALSE
1298147,AUS v NZ,NZ,AUS,NZ,Sydney Cricket Ground,Sydney,2,Lockie Ferguson,3,0,20,1,6.66,9,2,1,0,0,FALSE
1298146,SCOT v ZIM,SCOT,ZIM,SCOT,"Bellerive Oval, Hobart",Hobart,2,Calum MacLeod,1,0,11,0,11,0,0,1,0,0,FALSE
1298145,IRE v WI,WI,IRE,IRE,"Bellerive Oval, Hobart",Hobart,1,Curtis Campher,2,0,28,0,14,2,4,1,0,0,FALSE
1298145,IRE v WI,WI,IRE,WI,"Bellerive Oval, Hobart",Hobart,2,Obed McCoy,3.3,0,27,0,7.71,11,2,2,0,0,FALSE
1298145,IRE v WI,WI,IRE,WI,"Bellerive Oval, Hobart",Hobart,2,Odean Smith,2,0,23,0,11.5,4,3,1,0,1,FALSE
1298144,NAM v UAE,UAE,NAM,UAE,Simonds Stadium,Geelong,2,Muhammad Waseem,2,0,16,1,8,3,0,1,0,0,FALSE
1298143,NED v SL,SL,NED,NED,Simonds Stadium,Geelong,1,Tim Pringle,3,0,22,0,7.33,8,0,2,0,0,FALSE
1298143,NED v SL,SL,NED,NED,Simonds Stadium,Geelong,1,Bas de Leede,3,0,31,2,10.33,5,2,2,0,0,FALSE
1298143,NED v SL,SL,NED,NED,Simonds Stadium,Geelong,1,Timm van der Gugten,3,0,31,1,10.33,3,2,1,0,0,FALSE
1298142,WI v ZIM,WI,ZIM,ZIM,"Bellerive Oval, Hobart",Hobart,1,Ryan Burl,3,0,27,0,9,5,3,1,0,0,FALSE
1298141,IRE v SCOT,SCOT,IRE,IRE,"Bellerive Oval, Hobart",Hobart,1,Gareth Delany,3,0,28,0,9.33,3,2,1,0,0,FALSE
1298140,SL v UAE,SL,UAE,UAE,Simonds Stadium,Geelong,1,Basil Hameed,1,0,13,0,13,1,1,1,0,0,FALSE
1298140,SL v UAE,SL,UAE,SL,Simonds Stadium,Geelong,2,Dushmantha Chameera,3.5,0,15,3,3.91,16,0,1,0,0,FALSE
1298138,IRE v ZIM,ZIM,IRE,IRE,"Bellerive Oval, Hobart",Hobart,1,Curtis Campher,3,0,29,0,9.66,6,2,2,0,0,FALSE
1298136,NED v UAE,UAE,NED,NED,Simonds Stadium,Geelong,1,Roelof van der Merwe,3,0,19,1,6.33,7,0,1,0,0,FALSE
1298136,NED v UAE,UAE,NED,UAE,Simonds Stadium,Geelong,2,Basil Hameed,1,0,7,1,7,4,0,1,0,0,FALSE
1298173,ENG v SL,SL,ENG,SL,Sydney Cricket Ground,Sydney,2,Lahiru Kumara,3.4,0,24,2,6.54,11,3,0,0,1,FALSE
1298152,SA v ZIM,ZIM,SA,ZIM,"Bellerive Oval, Hobart",Hobart,2,Richard Ngarava,1,0,17,0,17,2,4,0,0,1,FALSE
1298152,SA v ZIM,ZIM,SA,ZIM,"Bellerive Oval, Hobart",Hobart,2,Sikandar Raza,1,0,11,0,11,1,0,0,0,1,FALSE
1298146,SCOT v ZIM,SCOT,ZIM,SCOT,"Bellerive Oval, Hobart",Hobart,2,Josh Davey,3,0,16,2,5.33,8,1,0,0,1,FALSE
1298146,SCOT v ZIM,SCOT,ZIM,SCOT,"Bellerive Oval, Hobart",Hobart,2,Safyaan Sharif,2.3,0,23,0,9.2,4,3,0,0,1,FALSE
1298142,WI v ZIM,WI,ZIM,ZIM,"Bellerive Oval, Hobart",Hobart,1,Sean Williams,3,0,17,1,5.66,7,1,0,0,1,FALSE
1298139,NAM v NED,NAM,NED,NAM,Simonds Stadium,Geelong,2,Jan Nicol Loftie-Eaton,1,0,8,0,8,2,1,0,0,1,FALSE
1298179,ENG v PAK,PAK,ENG,PAK,Melbourne Cricket Ground,Melbourne,2,Shaheen Shah Afridi,2.1,0,13,1,6,6,1,0,0,0,FALSE
1298178,ENG v INDIA,INDIA,ENG,ENG,Adelaide Oval,Adelaide,1,Liam Livingstone,3,0,21,0,7,7,3,0,0,0,FALSE
1298177,NZ v PAK,NZ,PAK,PAK,Sydney Cricket Ground,Sydney,1,Mohammad Nawaz,2,0,12,1,6,2,0,0,0,0,FALSE
1298175,BAN v PAK,BAN,PAK,PAK,Adelaide Oval,Adelaide,1,Naseem Shah,3,0,15,0,5,9,2,0,0,0,FALSE
1298175,BAN v PAK,BAN,PAK,PAK,Adelaide Oval,Adelaide,1,Iftikhar Ahmed,3,0,15,1,5,9,2,0,0,0,FALSE
1298174,NED v SA,NED,SA,SA,Adelaide Oval,Adelaide,1,Kagiso Rabada,3,0,37,0,12.33,6,7,0,0,0,FALSE
1298174,NED v SA,NED,SA,SA,Adelaide Oval,Adelaide,1,Lungi Ngidi,3,0,35,0,11.66,3,5,0,0,0,FALSE
1298174,NED v SA,NED,SA,NED,Adelaide Oval,Adelaide,2,Colin Ackermann,3,0,16,0,5.33,6,1,0,0,0,FALSE
1298174,NED v SA,NED,SA,NED,Adelaide Oval,Adelaide,2,Roelof van der Merwe,2,0,19,0,9.5,2,2,0,0,0,FALSE
1298173,ENG v SL,SL,ENG,ENG,Sydney Cricket Ground,Sydney,1,Moeen Ali,1,0,5,0,5,1,0,0,0,0,FALSE
1298173,ENG v SL,SL,ENG,SL,Sydney Cricket Ground,Sydney,2,Charith Asalanka,1,0,8,0,8,1,1,0,0,0,FALSE
1298170,PAK v SA,PAK,SA,PAK,Sydney Cricket Ground,Sydney,2,Shaheen Shah Afridi,3,0,14,3,4.66,11,2,0,0,0,FALSE
1298170,PAK v SA,PAK,SA,PAK,Sydney Cricket Ground,Sydney,2,Mohammad Wasim,2,0,13,1,6.5,3,1,0,0,0,FALSE
1298170,PAK v SA,PAK,SA,PAK,Sydney Cricket Ground,Sydney,2,Mohammad Nawaz,1,0,2,0,2,4,0,0,0,0,FALSE
1298169,BAN v INDIA,INDIA,BAN,INDIA,Adelaide Oval,Adelaide,2,Axar Patel,1,0,6,0,6,2,0,0,0,0,FALSE
1298168,NED v ZIM,ZIM,NED,NED,Adelaide Oval,Adelaide,1,Roelof van der Merwe,1,0,8,0,8,2,1,0,0,0,FALSE
1298168,NED v ZIM,ZIM,NED,ZIM,Adelaide Oval,Adelaide,2,Sikandar Raza,1,0,6,0,6,0,0,0,0,0,FALSE
1298167,ENG v NZ,ENG,NZ,ENG,Brisbane Cricket Ground,Brisbane,2,Moeen Ali,1,0,4,0,4,3,0,0,0,0,FALSE
1298167,ENG v NZ,ENG,NZ,ENG,Brisbane Cricket Ground,Brisbane,2,Liam Livingstone,3,0,26,0,8.66,4,3,0,0,0,FALSE
1298167,ENG v NZ,ENG,NZ,ENG,Brisbane Cricket Ground,Brisbane,2,Ben Stokes,1,0,10,1,10,2,2,0,0,0,FALSE
1298166,AFG v SL,AFG,SL,SL,Brisbane Cricket Ground,Brisbane,1,Dhananjaya de Silva,1,0,9,1,9,1,1,0,0,0,FALSE
1298166,AFG v SL,AFG,SL,AFG,Brisbane Cricket Ground,Brisbane,2,Gulbadin Naib,1,0,12,0,12,1,2,0,0,0,FALSE
1298165,AUS v IRE,AUS,IRE,AUS,Brisbane Cricket Ground,Brisbane,2,Glenn Maxwell,2.1,0,14,2,6.46,6,2,0,0,0,FALSE
1298165,AUS v IRE,AUS,IRE,AUS,Brisbane Cricket Ground,Brisbane,2,Marcus Stoinis,1,0,6,1,6,2,0,0,0,0,FALSE
1298164,INDIA v SA,INDIA,SA,SA,Perth Stadium,Perth,1,Aiden Markram,1,0,5,0,5,1,0,0,0,0,FALSE
1298163,NED v PAK,NED,PAK,PAK,Perth Stadium,Perth,1,Haris Rauf,3,0,10,1,3.33,11,1,0,0,0,FALSE
1298163,NED v PAK,NED,PAK,PAK,Perth Stadium,Perth,1,Mohammad Nawaz,2,0,11,0,5.5,3,0,0,0,0,FALSE
1298163,NED v PAK,NED,PAK,NED,Perth Stadium,Perth,2,Fred Klaassen,3,0,26,0,8.66,4,3,0,0,0,FALSE
1298163,NED v PAK,NED,PAK,NED,Perth Stadium,Perth,2,Brandon Glover,2.5,0,22,2,7.76,9,3,0,0,0,FALSE
1298163,NED v PAK,NED,PAK,NED,Perth Stadium,Perth,2,Tim Pringle,1,0,12,0,12,1,2,0,0,0,FALSE
1298163,NED v PAK,NED,PAK,NED,Perth Stadium,Perth,2,Logan van Beek,2,0,9,0,4.5,5,0,0,0,0,FALSE
1298163,NED v PAK,NED,PAK,NED,Perth Stadium,Perth,2,Roelof van der Merwe,1,0,7,0,7,1,0,0,0,0,FALSE
1298162,BAN v ZIM,BAN,ZIM,ZIM,Brisbane Cricket Ground,Brisbane,1,Blessing Muzarabani,2,0,13,2,6.5,8,3,0,0,0,FALSE
1298162,BAN v ZIM,BAN,ZIM,ZIM,Brisbane Cricket Ground,Brisbane,1,Tendai Chatara,3,0,18,0,6,7,1,0,0,0,FALSE
1298162,BAN v ZIM,BAN,ZIM,ZIM,Brisbane Cricket Ground,Brisbane,1,Wessly Madhevere,2,0,18,0,9,0,1,0,0,0,FALSE
1298161,NZ v SL,NZ,SL,SL,Sydney Cricket Ground,Sydney,1,Dhananjaya de Silva,2,0,14,1,7,4,1,0,0,0,FALSE
1298158,PAK v ZIM,ZIM,PAK,ZIM,Perth Stadium,Perth,2,Luke Jongwe,1,0,10,1,10,2,2,0,0,0,FALSE
1298158,PAK v ZIM,ZIM,PAK,ZIM,Perth Stadium,Perth,2,Ryan Burl,1,0,7,0,7,0,0,0,0,0,FALSE
1298157,INDIA v NED,INDIA,NED,NED,Sydney Cricket Ground,Sydney,1,Shariz Ahmad,1,0,5,0,5,2,0,0,0,0,FALSE
1298156,BAN v SA,SA,BAN,BAN,Sydney Cricket Ground,Sydney,1,Afif Hossain,1,0,11,1,11,1,2,0,0,0,FALSE
1298156,BAN v SA,SA,BAN,SA,Sydney Cricket Ground,Sydney,2,Anrich Nortje,3.3,0,10,4,2.85,16,1,0,0,0,FALSE
1298154,ENG v IRE,IRE,ENG,ENG,Melbourne Cricket Ground,Melbourne,1,Ben Stokes,2.2,0,8,1,3.42,7,0,0,0,0,FALSE
1298154,ENG v IRE,IRE,ENG,ENG,Melbourne Cricket Ground,Melbourne,1,Liam Livingstone,3,0,17,3,5.66,5,1,0,0,0,FALSE
1298154,ENG v IRE,IRE,ENG,IRE,Melbourne Cricket Ground,Melbourne,2,Mark Adair,2,0,10,0,5,5,0,0,0,0,FALSE
1298154,ENG v IRE,IRE,ENG,IRE,Melbourne Cricket Ground,Melbourne,2,George Dockrell,1,0,5,1,5,2,0,0,0,0,FALSE
1298153,AUS v SL,SL,AUS,AUS,Perth Stadium,Perth,1,Glenn Maxwell,1,0,5,1,5,2,0,0,0,0,FALSE
1298153,AUS v SL,SL,AUS,SL,Perth Stadium,Perth,2,Binura Fernando,0.5,0,5,0,6,2,0,0,0,0,FALSE
1298153,AUS v SL,SL,AUS,SL,Perth Stadium,Perth,2,Dasun Shanaka,1,0,10,0,10,2,2,0,0,0,TRUE
1298152,SA v ZIM,ZIM,SA,SA,"Bellerive Oval, Hobart",Hobart,1,Wayne Parnell,2,0,6,1,3,9,1,0,0,0,FALSE
1298152,SA v ZIM,ZIM,SA,SA,"Bellerive Oval, Hobart",Hobart,1,Keshav Maharaj,1,0,10,0,10,1,1,0,0,0,FALSE
1298152,SA v ZIM,ZIM,SA,SA,"Bellerive Oval, Hobart",Hobart,1,Anrich Nortje,2,0,10,1,5,5,0,0,0,0,FALSE
1298151,BAN v NED,BAN,NED,NED,"Bellerive Oval, Hobart",Hobart,1,Colin Ackermann,1,0,4,0,4,2,0,0,0,0,FALSE
1298151,BAN v NED,BAN,NED,NED,"Bellerive Oval, Hobart",Hobart,1,Tim Pringle,2,0,10,1,5,4,0,0,0,0,FALSE
1298149,IRE v SL,IRE,SL,SL,"Bellerive Oval, Hobart",Hobart,1,Lahiru Kumara,2,0,12,1,6,6,2,0,0,0,FALSE
1298149,IRE v SL,IRE,SL,SL,"Bellerive Oval, Hobart",Hobart,1,Dhananjaya de Silva,2,0,13,1,6.5,3,1,0,0,0,FALSE
1298149,IRE v SL,IRE,SL,IRE,"Bellerive Oval, Hobart",Hobart,2,Mark Adair,2,0,16,0,8,2,1,0,0,0,FALSE
1298149,IRE v SL,IRE,SL,IRE,"Bellerive Oval, Hobart",Hobart,2,Curtis Campher,1,0,8,0,8,2,1,0,0,0,FALSE
1298148,AFG v ENG,AFG,ENG,AFG,Perth Stadium,Perth,2,Mohammad Nabi,3,0,16,1,5.33,6,0,0,0,0,TRUE
1298147,AUS v NZ,NZ,AUS,NZ,Sydney Cricket Ground,Sydney,2,Tim Southee,2.1,0,6,3,2.76,10,1,0,0,0,FALSE
1298146,SCOT v ZIM,SCOT,ZIM,ZIM,"Bellerive Oval, Hobart",Hobart,1,Sean Williams,3,0,19,0,6.33,4,1,0,0,0,FALSE
1298146,SCOT v ZIM,SCOT,ZIM,ZIM,"Bellerive Oval, Hobart",Hobart,1,Wessly Madhevere,1,0,7,0,7,1,0,0,0,0,FALSE
1298145,IRE v WI,WI,IRE,IRE,"Bellerive Oval, Hobart",Hobart,1,Simi Singh,2,0,11,1,5.5,4,1,0,0,0,FALSE
1298144,NAM v UAE,UAE,NAM,NAM,Simonds Stadium,Geelong,1,Ben Shikongo,1,0,8,1,8,1,1,0,0,0,FALSE
1298144,NAM v UAE,UAE,NAM,UAE,Simonds Stadium,Geelong,2,Basil Hameed,3,0,17,2,5.66,10,2,0,0,0,FALSE
1298144,NAM v UAE,UAE,NAM,UAE,Simonds Stadium,Geelong,2,Ahmed Raza,1,0,9,0,9,1,1,0,0,0,FALSE
1298144,NAM v UAE,UAE,NAM,UAE,Simonds Stadium,Geelong,2,Aayan Afzal Khan,2,0,7,0,3.5,5,0,0,0,0,FALSE
1298143,NED v SL,SL,NED,NED,Simonds Stadium,Geelong,1,Roelof van der Merwe,3,0,16,0,5.33,10,2,0,0,0,FALSE
1298143,NED v SL,SL,NED,SL,Simonds Stadium,Geelong,2,Dhananjaya de Silva,1,0,5,0,5,1,0,0,0,0,FALSE
1298143,NED v SL,SL,NED,SL,Simonds Stadium,Geelong,2,Dasun Shanaka,1,0,7,0,7,3,1,0,0,0,TRUE
1298142,WI v ZIM,WI,ZIM,WI,"Bellerive Oval, Hobart",Hobart,2,Obed McCoy,3,0,19,1,6.33,9,3,0,0,0,FALSE
1298142,WI v ZIM,WI,ZIM,WI,"Bellerive Oval, Hobart",Hobart,2,Jason Holder,3.2,0,12,3,3.6,12,1,0,0,0,FALSE
1298141,IRE v SCOT,SCOT,IRE,IRE,"Bellerive Oval, Hobart",Hobart,1,Simi Singh,2,0,16,0,8,2,2,0,0,0,FALSE
1298141,IRE v SCOT,SCOT,IRE,IRE,"Bellerive Oval, Hobart",Hobart,1,Curtis Campher,2,0,9,2,4.5,7,1,0,0,0,FALSE
1298141,IRE v SCOT,SCOT,IRE,IRE,"Bellerive Oval, Hobart",Hobart,1,George Dockrell,1,0,9,0,9,1,1,0,0,0,FALSE
1298141,IRE v SCOT,SCOT,IRE,SCOT,"Bellerive Oval, Hobart",Hobart,2,Michael Leask,2,0,16,1,8,2,1,0,0,0,FALSE
1298140,SL v UAE,SL,UAE,UAE,Simonds Stadium,Geelong,1,Kashif Daud,1,0,14,0,14,0,2,0,0,0,FALSE
1298140,SL v UAE,SL,UAE,UAE,Simonds Stadium,Geelong,1,Aayan Afzal Khan,3,0,16,1,5.33,7,1,0,0,0,FALSE
1298140,SL v UAE,SL,UAE,UAE,Simonds Stadium,Geelong,1,Aryan Lakra,3,0,24,1,8,5,3,0,0,0,FALSE
1298140,SL v UAE,SL,UAE,SL,Simonds Stadium,Geelong,2,Maheesh Theekshana,3.1,0,15,2,4.73,10,2,0,0,0,FALSE
1298140,SL v UAE,SL,UAE,SL,Simonds Stadium,Geelong,2,Chamika Karunaratne,2,0,14,0,7,5,2,0,0,0,FALSE
1298139,NAM v NED,NAM,NED,NED,Simonds Stadium,Geelong,1,Fred Klaassen,3,0,15,0,5,11,1,0,0,0,FALSE
1298139,NAM v NED,NAM,NED,NED,Simonds Stadium,Geelong,1,Tim Pringle,3,0,15,1,5,8,0,0,0,0,FALSE
1298139,NAM v NED,NAM,NED,NED,Simonds Stadium,Geelong,1,Bas de Leede,3,0,18,2,6,6,1,0,0,0,FALSE
1298139,NAM v NED,NAM,NED,NED,Simonds Stadium,Geelong,1,Colin Ackermann,3,0,17,1,5.66,8,2,0,0,0,FALSE
1298139,NAM v NED,NAM,NED,NAM,Simonds Stadium,Geelong,2,David Wiese,2.3,0,22,0,8.8,4,3,0,0,0,FALSE
1298138,IRE v ZIM,ZIM,IRE,ZIM,"Bellerive Oval, Hobart",Hobart,2,Luke Jongwe,2,0,24,0,12,1,4,0,0,0,FALSE
1298138,IRE v ZIM,ZIM,IRE,ZIM,"Bellerive Oval, Hobart",Hobart,2,Sean Williams,3,0,20,1,6.66,3,0,0,0,0,FALSE
1298137,SCOT v WI,SCOT,WI,WI,"Bellerive Oval, Hobart",Hobart,1,Obed McCoy,3,0,25,0,8.33,6,4,0,0,0,FALSE
1298137,SCOT v WI,SCOT,WI,WI,"Bellerive Oval, Hobart",Hobart,1,Jason Holder,3,0,14,2,4.66,8,1,0,0,0,FALSE
1298136,NED v UAE,UAE,NED,UAE,Simonds Stadium,Geelong,2,Aayan Afzal Khan,3,0,15,1,5,8,1,0,0,0,FALSE
1298136,NED v UAE,UAE,NED,UAE,Simonds Stadium,Geelong,2,Zawar Farid,2.5,0,24,0,8.47,2,2,0,0,0,FALSE
1298136,NED v UAE,UAE,NED,UAE,Simonds Stadium,Geelong,2,Kashif Daud,1,0,5,0,5,1,0,0,0,0,FALSE
1298135,NAM v SL,NAM,SL,NAM,Simonds Stadium,Geelong,2,Gerhard Erasmus,1,0,8,0,8,1,1,0,0,0,TRUE
